label,phrase
0.5,iota
0.90278,hunk
0.75,splendour
0.5,K.
0.5,Dick
0.13889,Horrible
0.19444,hideous
0.44444,yellow
0.44444,excepting
0.59722,encountered
0.27778,purposeless
0.45833,pandemonium
0.41667,sulking
0.41667,self-indulgence
0.5,Dot
0.5,Com
0.56944,thirty
0.55556,Byzantine
0.5,incarnations
0.66667,pleasuring
0.52778,Synthetic
0.5,description
0.41667,sacrifices
0.73611,high-powered
0.45833,Impostor
0.5,tunnels
0.5,attackers
0.5,surveillance
0.52778,technologies
0.5,seller
0.38889,Foolish
0.52778,Choices
0.61111,spice
0.5,burger
0.5,expensive
0.48611,thesps
0.38889,slumming
0.5,surface-effect
0.48611,Fiennes
0.16667,joyless
0.5,indulge
0.5,daydreams
0.30556,charmless
0.38889,vacant
0.36111,Poor
0.5,bluescreen
0.23611,ultra-cheesy
0.52778,radical
0.40278,super-serious
0.13889,super-stupid
0.5,stocked
0.30556,awfulness
0.5,Splash
0.66667,sharper
0.5,lens
0.38889,Shallow
0.31944,noisy
0.52778,Morrissette
0.5,Granddad
0.44444,Nouvelle
0.19444,Vague
0.5,Jean-Luc
0.45833,baffle
0.5,hide-and-seek
0.44444,squabbling
0.45833,Phantom
0.44444,Menace
0.51389,raving
0.56944,Philosophically
0.56944,intellectually
0.65278,logistically
0.5,police-oriented
0.625,participation
0.61111,TNT
0.54167,Original
0.5,Coupling
0.375,disgracefully
0.38889,flailing
0.5,opera-ish
0.55556,cross-cultural
0.52778,perennial
0.5,Coal
0.5,stockings
0.43056,junk
0.61111,eye-filling
0.5,wide-screen
0.20833,disloyal
0.5,satyr
0.33333,Self-congratulatory
0.29167,ill-informed
0.27778,style-free
0.55556,Hallmark
0.5,Freddy
0.26389,Molested
0.43056,Fingered
0.5,Tara
0.5,Reid
0.5,six-time
0.48611,Tropic
0.5,Pageant
0.5,ensuing
0.5,resolutions
0.5,Normally
0.56944,295
0.47222,preview
0.375,indignant
0.45833,preemptive
0.5,remarks
0.61111,geared
0.5,engendering
0.47222,probation
0.5,officer
0.63889,Malone
0.5,Hunger
0.5,People
0.29167,Brainless
0.5,fifties
0.44444,teen-gang
0.44444,rough-trade
0.5,homo-eroticism
0.45833,sillified
0.44444,stop-and-start
0.55556,condone
0.15278,tortuous
0.55556,long-running
0.5,half-dozen
0.48611,Dripping
0.5,bypassing
0.44444,trivialize
0.5,Hard-core
0.59722,Stiff
0.5,addiction
0.26389,junk-calorie
0.20833,ruined
0.45833,improbabilities
0.55556,temper
0.55556,impacting
0.44444,Generic
0.5,slasher-movie
0.44444,nary
0.625,sleeper
0.45833,pollute
0.44444,pool
0.45833,rigidly
0.55556,paradigm
0.5,permitting
0.47222,well-worn
0.51389,BMW
0.41667,haranguing
0.069444,turd
0.33333,squashed
0.5,truck
0.5,preferably
0.54167,semi
0.5,Glover
0.48611,irrepressible
0.5,River
0.54167,Edge
0.5,Shatner
0.43056,re-hash
0.45833,jump
0.5,hopes
0.52778,camouflage
0.66667,appreciative
0.26389,nausea
0.45833,numbingly
0.19444,dull-witted
0.375,disquietingly
0.45833,jams
0.375,prefabricated
0.41667,nonexistent
0.43056,amateur
0.48611,bailiwick
0.45833,pregnant
0.5,chances
0.33333,insult
0.61111,informs
0.29167,Stuffy
0.5,Costner
0.40278,self-righteous
0.5,monopoly
0.5,Chai
0.34722,disconcertingly
0.29167,oblivious
0.43056,backdrops
0.29167,grimly
0.5,developing
0.5,attachment
0.5,sweep
0.44444,episodic
0.34722,choppiness
0.5,thrust
0.45833,unseemly
0.56944,congratulate
0.5,college-spawned
0.55556,Colgate
0.5,U.
0.25,Broken
0.5,Lizard
0.5,Cheech
0.5,Chong
0.5,CHiPs
0.72222,Super
0.5,Troopers
0.5,amalgam
0.5,existing
0.47222,Zucker
0.48611,Brothers\/Abrahams
0.5,post-modern
0.5,Farrelly
0.44444,bemused
0.29167,contempt
0.5,PBS
0.5,program
0.5,restage
0.5,bathtub
0.72222,slickly
0.5,grey
0.40278,antiseptic
0.38889,desiccated
0.5,African-Americans
0.25,insensitivity
0.30556,tripe
0.72222,groundbreaking
0.5,thirty-three
0.38889,One-sided
0.59722,Stylistically
0.34722,overrides
0.51389,vicarious
0.5,shifting
0.5,defeats
0.58333,Paramount
0.5,imprint
0.55556,European
0.51389,pickup
0.58333,Wiser
0.63889,tactfully
0.38889,pretended
0.65278,Believability
0.5,Sewer
0.5,rats
0.31944,skeeved
0.61111,Mattel
0.5,executives
0.40278,lobbyists
0.55556,tinsel
0.5,shortest
0.48611,Hole
0.43056,outrage
0.44444,hastily
0.25,amateurishly
0.5,martial-arts
0.44444,Busy
0.5,forte
0.77778,loveable
0.5,News
0.5,Leroy
0.47222,Guns
0.38889,skippable
0.45833,hayseeds-vs
0.45833,greaseballs
0.5,Louiso
0.40278,dawdle
0.47222,disaffected-indie-film
0.5,mode
0.41667,late-inning
0.47222,straddles
0.54167,fence
0.51389,boldface
0.44444,libidinous
0.5,dwellers
0.34722,obscenely
0.5,Sidewalks
0.5,Largely
0.5,foundering
0.5,athleticism
0.5,WWII
0.34722,Patchy
0.27778,low-tech
0.5,happenstance
0.375,overladen
0.48611,talked
0.56944,servitude
0.5,skirts
0.23611,flop
0.36111,generically
0.31944,forgettably
0.36111,frustrations
0.56944,sitcom-worthy
0.22222,overstylized
0.44444,pur茅ed
0.45833,m茅lange
0.43056,wankery
0.27778,unhappily
0.40278,Ignore
0.5,Malle
0.23611,dud
0.30556,Slob
0.45833,reductions
0.48611,Runyon
0.44444,crooks
0.29167,wasting
0.5,Legally
0.5,Blonde
0.069444,Abomination
0.5,smell
0.5,grease
0.5,Bear
0.44444,hairier
0.5,tax
0.5,Einstein
0.58333,Amidst
0.68056,sympathizing
0.5,100-year
0.31944,interrupted
0.51389,Hurley
0.45833,bathing
0.43056,screed
0.38889,curmudgeonly
0.5,playwright
0.5,grounds
0.29167,overstuffed
0.36111,improbably
0.38889,forbearing
0.52778,contend
0.5,child-rearing
0.44444,Los
0.5,Angeles
0.5,Uwe
0.5,Boll
0.375,blah
0.5,Phoenix
0.5,literarily
0.5,hard-partying
0.43056,fetid
0.55556,fame
0.29167,uglier
0.5,homosexual
0.51389,TV-insider
0.51389,unity
0.73611,admiring
0.5,Cacoyannis
0.34722,dust-caked
0.30556,stagnation
0.38889,fades
0.51389,suspects
0.69444,endorses
0.55556,merit
0.5,depend
0.58333,associations
0.5,Includes
0.5,Wade
0.61111,workmanlike
0.51389,cycle
0.65278,recognized
0.375,bilked
0.29167,overacted
0.51389,wattage
0.47222,tumult
0.47222,Conforms
0.58333,Scarface
0.5,Carlito
0.5,verdict
0.45833,Downbeat
0.66667,period-perfect
0.45833,hammers
0.45833,scarier
0.59722,troupe
0.5,Pap
0.52778,invested
0.48611,undergraduate
0.48611,doubling
0.5,subtexts
0.33333,stabs
0.58333,wizard
0.52778,stalked
0.48611,creepy-crawly
0.45833,bug
0.5,unnamed
0.38889,substitutable
0.5,hushed
0.5,Ethan
0.5,Hawke
0.59722,Chelsea
0.5,Walls
0.43056,tempted
0.52778,Gentle
0.5,Into
0.29167,redundancies
0.63889,experienced
0.36111,inexpressive
0.66667,disagree
0.5,Rorschach
0.5,Clare
0.5,Peploe
0.43056,Pie-like
0.47222,irreverence
0.5,Video
0.5,Xerox
0.16667,Illiterate
0.41667,inert
0.40278,rancid
0.5,Balto
0.5,Toy
0.5,Essentially
0.55556,procedural
0.38889,wanders
0.625,Hopkins
0.5,Horton
0.5,O'Fallon
0.51389,Gaitskill
0.38889,evasive
0.51389,Erin
0.5,Brockovich
0.5,Sight
0.5,Eleven
0.41667,expeditious
0.47222,Usual
0.43056,Suspects
0.55556,reassure
0.5,bike
0.5,Vittorio
0.5,Sica
0.5,self-exploitation
0.31944,soft-porn
0.5,powerment
0.375,unpersuasive
0.61111,evolving
0.5,Genevieve
0.5,LePlouff
0.5,option
0.5,creators
0.5,Giovanni
0.5,psychiatrist
0.5,Alternative
0.65278,medicine
0.55556,trajectory
0.5,Someone
0.5,posits
0.41667,heretofore
0.38889,unfathomable
0.5,boat
0.44444,Laconic
0.44444,rancorous
0.5,outline
0.48611,frat
0.48611,wisecracking
0.5,Mystery
0.58333,Science
0.51389,revelled
0.5,shallows
0.5,cousin
0.22222,bottom-feeder
0.52778,Escape
0.5,printed
0.625,Iles
0.5,Thought
0.055556,Awful
0.5,duking
0.375,poky
0.43056,pseudo-serious
0.54167,workshops
0.26389,Mediocre
0.5,nurtured
0.52778,Sparks
0.48611,lurking
0.43056,spoil
0.22222,Bottom-rung
0.5,modem
0.36111,disconnects
0.80556,critic-proof
0.45833,oh-so
0.26389,misfires
0.34722,Lacking
0.5,Crossroads
0.5,cutoffs
0.5,Cassavetes
0.45833,Afternoon
0.43056,didactic
0.41667,Buries
0.5,mountain
0.45833,borrowed
0.5,Chips
0.38889,Block
0.25,overwritten
0.48611,surfeit
0.63889,flowery
0.5,roads
0.30556,uncharismatically
0.5,r茅sum茅
0.5,Bar
0.5,magician
0.19444,unencouraging
0.48611,threefold
0.5,expansion
0.43056,stunt-hungry
0.18056,dimwits
0.5,collected
0.5,pranks
0.5,etc.
0.52778,Joshua
0.5,Luis
0.52778,Ace
0.5,Ventura
0.5,Pollak
0.47222,wrestler
0.5,Chyna
0.5,Dolly
0.5,Parton
0.5,resumes
0.5,Puportedly
0.5,Events
0.41667,convolution
0.45833,claim
0.5,lumpy
0.47222,two-day
0.51389,paws
0.36111,un-bear-able
0.72222,appealingly
0.48611,enacted
0.44444,cobbled
0.38889,self-absorbed
0.5,featured
0.27778,whiney
0.5,bugged
0.45833,unsaid
0.47222,bug-eye
0.45833,dead-eye
0.5,Pelosi
0.5,Shakes
0.41667,Clown
0.5,Jeopardy
0.5,glass-shattering
0.13889,racist
0.40278,snuck
0.5,Jo茫o
0.61111,Pedro
0.45833,Rodrigues
0.44444,unwillingness
0.5,cheats
0.47222,retreats
0.22222,Thoughtless
0.44444,Scouse
0.59722,Comic
0.54167,Simpsons
0.56944,Juwanna
0.5,Wewannour
0.5,Newcomer
0.61111,helmer
0.30556,hamstrung
0.5,tux
0.5,wearer
0.52778,superman
0.52778,allowed
0.55556,siuation
0.5,postapocalyptic
0.48611,disadvantage
0.43056,faulted
0.5,Lucy
0.34722,overstays
0.5,hurry
0.16667,uncompelling
0.36111,decomposition
0.5,healthy
0.5,cloak
0.61111,romanticization
0.5,semi-autobiographical
0.33333,sloppily
0.5,Bugsy
0.48611,caterer
0.26389,na茂vet茅
0.47222,arbitrary
0.44444,flashbacks
0.52778,struts
0.47222,pinned
0.5,huckster
0.5,lapel
0.5,decorates
0.5,Build
0.51389,robots
0.5,website
0.5,3\/4th
0.54167,spry
0.5,2001
0.5,slapdash
0.375,sequel-for-the-sake
0.48611,of-a-sequel
0.48611,woefully
0.51389,Kalvert
0.30556,gangs
0.5,turf
0.51389,1958
0.5,Coburn
0.375,inconceivable
0.52778,kills
0.61111,believability
0.38889,no-surprise
0.5,Banderas
0.26389,pitiful
0.5,DOA
0.70833,Jaw-droppingly
0.47222,straining
0.5,Ritter
0.52778,First-timer
0.5,Distances
0.5,herrings
0.5,register
0.5,mouthpieces
0.5,motifs
0.69444,achieved
0.5,lottery
0.5,metal
0.44444,fireballs
0.44444,winces
0.44444,clutches
0.48611,gasps
0.5,ahem
0.38889,ailments
0.40278,uninflected
0.52778,ambitiously
0.33333,abused
0.38889,autistic
0.11111,depraved
0.5,ABC
0.44444,docile
0.43056,wordless
0.5,ethnographic
0.5,extras
0.55556,appearing
0.40278,cynic
0.27778,groaner
0.34722,zero-dimensional
0.055556,unlikable
0.44444,2_1\/2
0.44444,dissipated
0.27778,cliche-ridden
0.5,Clyde
0.5,Barrow
0.5,leafing
0.5,photos
0.5,accompanied
0.34722,sketchiest
0.5,captions
0.41667,half-lit
0.5,dorm
0.55556,coda
0.29167,fluke
0.5,Fangoria
0.375,subscriber
0.625,excited
0.63889,Janey
0.40278,obligations
0.41667,guessable
0.66667,echoes
0.44444,morbidity
0.5,Asia
0.5,Shu
0.31944,insufficiently
0.36111,cathartic
0.44444,hibernation
0.58333,reports
0.5,Loosely
0.375,skidding
0.5,patch
0.43056,Limps
0.40278,squirm-inducing
0.45833,fish-out-of-water
0.54167,tearjerker
0.55556,redeeming
0.38889,chuckles
0.15278,cesspool
0.5,loosely
0.40278,connected
0.5,plots
0.5,Balkans
0.44444,obstacle
0.5,Tolstoy
0.52778,groupies
0.375,greedy
0.5,agents
0.5,Heathers
0.125,unwatchable
0.18056,flounders
0.54167,Plato
0.65278,Greenlight
0.5,miniseries
0.5,Mom
0.54167,Dad
0.38889,rejected
0.51389,astronomically
0.25,slimed
0.5,Art
0.44444,Sacre
0.5,bleu
0.76389,Magnifique
0.625,cheering
0.20833,bore-athon
0.19444,insufferable
0.25,repugnance
0.5,barbed
0.22222,poo-poo
0.22222,sleep-inducingly
0.44444,slow-paced
0.31944,phoney-feeling
0.38889,overly-familiar
0.52778,cipherlike
0.41667,ruthlessly
0.38889,pained
0.61111,staring
0.51389,Ponderous
0.27778,dislikable
0.47222,sociopathy
0.27778,scam
0.68056,Entertainment
0.29167,suckers
0.54167,surrender
0.5,93
0.19444,unrecoverable
0.5,recovering
0.29167,ridiculousness
0.45833,sorely
0.5,careening
0.52778,salvage
0.44444,moulds
0.55556,up-and-coming
0.5,Ship
0.52778,landbound
0.65278,gender-provoking
0.5,submerged
0.5,peekaboo
0.58333,clothing
0.41667,pimps
0.34722,Long
0.5,boardwalk
0.66667,laudable
0.5,hot-button
0.44444,adrift
0.72222,unifying
0.63889,Sophisticated
0.58333,sophisticates
0.22222,Excruciatingly
0.38889,pitifully
0.27778,unromantic
0.47222,kiddie-oriented
0.5,gum
0.5,sneak
0.45833,deviously
0.56944,adopts
0.40278,guise
0.16667,bomb
0.34722,hodgepodge
0.15278,miserable
0.5,coincidence
0.72222,Admirably
0.41667,unrequited
0.375,angst-ridden
0.5,covered
0.48611,Ordinary
0.40278,lewd
0.43056,paper-thin
0.5,bang-the-drum
0.41667,odoriferous
0.47222,crawl
0.61111,Enter
0.5,Fist
0.5,Hardman
0.5,anti-Catholic
0.5,protestors
0.375,unfaithful
0.61111,gesturing
0.45833,bedeviled
0.5,miscalculates
0.48611,fiddle
0.48611,melange
0.5,Obviously
0.5,bid
0.20833,monotonous
0.26389,treachery
0.5,drowns
0.43056,sap
0.55556,devotedly
0.58333,pin-like
0.55556,recreation
0.38889,scuttled
0.36111,devastation
0.22222,disease
0.5,to-do
0.5,19th-century
0.34722,faulty
0.375,spotty
0.5,stomps
0.41667,hobnail
0.5,boots
0.5,Natalie
0.5,Babbitt
0.33333,troubling
0.5,paint
0.48611,motorized
0.5,scooter
0.47222,dewy-eyed
0.41667,kid-movie
0.44444,hectic
0.44444,homiletic
0.5,Kicks
0.51389,inauspicious
0.33333,mopes
0.5,tract
0.52778,meanderings
0.41667,lessen
0.5,psychodramatics
0.5,setpiece
0.5,conspicuously
0.41667,blowout
0.5,Kitschy
0.41667,downplaying
0.61111,she-cute
0.27778,troubled
0.44444,homicide
0.5,scenarios
0.375,sermonize
0.5,seventy-minute
0.38889,wordy
0.5,wisp
0.63889,avid
0.41667,impatient
0.34722,strenuous
0.51389,clinch
0.45833,Razzie
0.45833,strung-together
0.5,escapades
0.54167,goose
0.48611,gander
0.70833,amuses
0.38889,AIDS
0.5,all-inclusive
0.33333,uptight
0.36111,bores
0.30556,dopey
0.5,clothed
0.61111,hipness
0.55556,expressly
0.38889,sewage
0.5,shovel
0.5,gullets
0.44444,simulate
0.56944,sustenance
0.33333,Sinks
0.5,court
0.41667,maneuvers
0.5,palm
0.5,SC2
0.47222,autopilot
0.5,concoction
0.58333,masters
0.5,dog-paddle
0.48611,brawny
0.5,bill
0.41667,unqualified
0.66667,entering
0.51389,synagogue
0.54167,temple
0.61111,Seemingly
0.41667,ramblings
0.55556,smorgasbord
0.5,soliloquies
0.5,spousal
0.5,spawned
0.44444,tantamount
0.5,Sept.
0.56944,Disney-style
0.5,prayer
0.52778,hunky
0.31944,has-been
0.5,castle
0.5,sky
0.5,nurses
0.38889,gaping
0.5,pilot
0.5,Olympic
0.51389,brain-deadening
0.44444,hangover
0.31944,blustery
0.34722,insomnia
0.5,steam
0.5,paces
0.56944,arguing
0.5,Tap
0.54167,substitutes
0.44444,rollerball
0.47222,sanitised
0.5,surgeon
0.5,mends
0.56944,meticulously
0.48611,decommissioned
0.5,majority
0.5,startle
0.36111,stifled
0.59722,prevalence
0.38889,fast-forward
0.45833,stringently
0.29167,Ear-splitting
0.29167,crash-and-bash
0.55556,lumpish
0.58333,likably
0.22222,fuddy-duddy
0.44444,overload
0.38889,irreparably
0.5,Schaefer
0.56944,Glitter
0.58333,mid-to-low
0.43056,betrayed
0.5,origin
0.5,Fleder
0.5,Aiello
0.55556,mumbles
0.375,guilt-trip
0.5,Annie-Mary
0.51389,analyze
0.5,Friggin
0.5,Garth
0.55556,progressed
0.5,Wayne
0.61111,dodge
0.5,Neeson
0.41667,capably
0.33333,implausible
0.5,Je-Gyu
0.55556,limerick
0.38889,scrawled
0.48611,Saddam
0.5,Hussein
0.5,U.N.
0.5,permission
0.27778,scummy
0.16667,ripoff
0.52778,Cronenberg
0.48611,Videodrome
0.27778,distressingly
0.5,Nike
0.33333,rebellious
0.58333,redone
0.41667,fewer
0.33333,inadvertent
0.5,testimonial
0.41667,cruelties
0.5,blacks
0.40278,distilled
0.5,Caucasian
0.51389,work-hours
0.5,health
0.56944,fortune
0.5,salaries
0.5,cars
0.5,spliced
0.5,Midnight
0.5,Run
0.5,48
0.52778,quasi-improvised
0.44444,agape
0.41667,punched
0.43056,Unofficially
0.5,Officially
0.5,bestial
0.38889,fragmented
0.51389,spinoff
0.44444,Halfway
0.25,dwindles
0.43056,lured
0.72222,Authentic
0.27778,Control-Alt-Delete
0.51389,Follows
0.5,bleed
0.5,Olympus
0.59722,raising
0.5,cremaster
0.59722,Hip-Hop
0.5,underlies
0.5,Vaguely
0.5,under-10
0.38889,futile
0.5,moviemakers
0.5,keg
0.5,intimidated
0.27778,chokes
0.5,feminist
0.5,posing
0.38889,aftertaste
0.5,populating
0.44444,meanspirited
0.41667,cardboard
0.55556,cash
0.55556,camouflaging
0.097222,grotesque
0.5,interminable
0.70833,Eccentric
0.54167,stave
0.375,doldrums
0.61111,involvement
0.5,hottest
0.68056,hippest
0.23611,outdated
0.55556,swagger
0.56944,shuck-and-jive
0.44444,tad
0.55556,intelligibility
0.40278,despairingly
0.36111,Butterfingered
0.61111,big-fisted
0.5,Jez
0.48611,Butterworth
0.5,sensitivities
0.58333,clamorous
0.43056,forewarned
0.38889,depressed
0.43056,drown
0.11111,unbearable
0.41667,gushy
0.5,S
0.5,neutral
0.54167,uphill
0.23611,poorly-constructed
0.76389,laughingly
0.625,Good-looking
0.23611,Clueless
0.5,Fork
0.56944,resurrection
0.52778,irksome
0.55556,complacency
0.61111,rediscovers
0.5,DeMeo
0.5,Dash
0.55556,aptitude
0.5,Abdul
0.5,Malik
0.5,Abbott
0.5,Ernest
0.58333,Tron
0.51389,Initially
0.5,POW
0.55556,vast
0.5,filmgoers
0.5,Observant
0.5,vies
0.5,Orson
0.5,Shunji
0.5,Chou
0.55556,payoffs
0.61111,Thriller
0.625,Traffic
0.72222,jump-in-your-seat
0.5,backseat
0.5,Laurence
0.5,Coriat
0.44444,coinage
0.5,pawn
0.5,disabilities
0.5,hypertime
0.5,reverse
0.48611,trope
0.38889,Rumor
0.5,Angels
0.5,avalanches
0.27778,fuzziness
0.51389,whoop
0.5,Shankman
0.52778,Janszen
0.47222,bungle
0.5,parables
0.41667,brats
0.44444,Slack
0.5,peopled
0.29167,balding
0.5,50-year-old
0.5,log
0.41667,uncool
0.5,Gadzooks
0.5,entr茅e
0.27778,flavorless
0.52778,handle
0.5,conceptions
0.5,objects
0.5,Needs
0.61111,impressionistic
0.5,slow-motion
0.5,quick-cut
0.5,card
0.38889,splatterfests
0.63889,user-friendly
0.27778,Disreputable
0.5,doings
0.22222,substandard
0.43056,work-in-progress
0.5,megaplexes
0.55556,chosen
0.54167,exposing
0.51389,oh-those-wacky-Brits
0.5,ushered
0.5,smash
0.5,Femme
0.41667,bait-and-switch
0.48611,Clue
0.45833,misunderstanding
0.56944,Marivaux
0.72222,Fluffy
0.52778,neo-noir
0.51389,hiding
0.5,Sontag
0.44444,Stern
0.58333,popping
0.33333,illogical
0.55556,personable
0.5,beer
0.5,Uma
0.5,shelves
0.5,aborted
0.5,Waking
0.66667,Up
0.48611,teen-targeted
0.77778,highly-praised
0.19444,disappointments
0.5,Neverland
0.61111,Schiffer
0.63889,Hossein
0.5,Amini
0.54167,modernize
0.5,reconceptualize
0.54167,Strong
0.65278,oh-so-important
0.5,reinforcement
0.44444,Devolves
0.5,leaning
0.16667,badly-rendered
0.44444,shiver
0.51389,grandfather
0.5,evidence
0.41667,Plods
0.20833,nosedive
0.5,infirmity
0.36111,naive
0.52778,heart-string
0.5,pop-influenced
0.5,prank
0.5,claims
0.5,Winter
0.54167,admirer
0.36111,drawbacks
0.31944,Lazily
0.5,Cirulnick
0.5,novelist
0.5,Thulani
0.5,104
0.51389,artsploitation
0.59722,bona
0.5,fide
0.29167,groaners
0.5,framed
0.5,Barely
0.48611,eternal
0.45833,pique
0.5,Q
0.48611,Quirky
0.31944,grievous
0.375,obsessively
0.5,contact
0.5,icy
0.5,spout
0.48611,break-ups
0.55556,hook-ups
0.59722,Hypnotically
0.36111,laughably
0.40278,wail
0.54167,cadence
0.5,fifteen-year-old
0.22222,suicidal
0.66667,bravura
0.61111,consummate
0.5,masquerade
0.18056,wearisome
0.40278,and-miss
0.5,projection
0.61111,Ki-Deok
0.55556,regular
0.5,bouts
0.51389,defensible
0.45833,Cry
0.5,Deliverance
0.5,Ode
0.44444,made-for-movie
0.36111,shallower
0.38889,egregiously
0.66667,1991
0.5,Rover
0.5,Dangerfield
0.48611,shave
0.5,topping
0.5,cone
0.66667,presumes
0.5,conscious
0.59722,Qualities
0.5,2455
0.61111,messenger
0.77778,asset
0.31944,atrocities
0.38889,impersonal
0.22222,Hate
0.44444,Leaks
0.5,treacle
0.5,rogue
0.5,CIA
0.5,assassins
0.5,agency
0.45833,boss
0.27778,amnesiac
0.5,Damon\/Bourne
0.43056,profundities
0.5,retrieve
0.83333,trumps
0.5,tides
0.48611,stagecrafts
0.65278,bolder
0.47222,burdened
0.55556,accessibility
0.73611,family-friendly
0.31944,slowest
0.625,grasps
0.47222,Unspools
0.61111,highbrow
0.625,102-minute
0.51389,blending
0.5,entrepreneurial
0.5,customers
0.54167,glitzy
0.61111,eighth-grader
0.51389,Veggie
0.5,Tales
0.5,threshold
0.55556,manifestations
0.52778,Holy
0.5,Afterschool
0.65278,Versace
0.48611,Mad
0.5,cues
0.45833,blacken
0.5,organ
0.47222,vengefulness
0.5,remained
0.5,collage
0.43056,dim
0.5,echo
0.38889,hampered
0.55556,biblical
0.20833,unsalvageability
0.38889,saddled
0.375,anarchy
0.5,pork
0.68056,dumplings
0.5,fireworks
0.73611,glamorous
0.33333,moldering
0.5,strenuously
0.40278,solemn
0.5,sharing
0.54167,Rare
0.5,Birds
0.5,Shipping
0.5,transplant
0.5,soil
0.5,resists
0.43056,intrusion
0.5,shores
0.47222,wary
0.5,natives
0.38889,demonic
0.5,Lisa
0.5,Rinzler
0.5,inhalant
0.47222,blackout
0.55556,transfigures
0.51389,unchanged
0.33333,dullard
0.44444,detractors
0.45833,accuse
0.48611,humidity
0.5,spawn
0.44444,fools
0.59722,Quentin
0.59722,branched
0.58333,pseudo-witty
0.38889,copycat
0.625,caf茅
0.5,overhearing
0.51389,late-twenty-somethings
0.27778,natter
0.5,tables
0.31944,all-over-the-map
0.51389,pared
0.5,TV-movie
0.5,chapter
0.44444,drinker
0.5,represent
0.5,exemplify
0.16667,laziest
0.5,Nearly
0.33333,Collapses
0.33333,meager
0.43056,been-there
0.81944,adored
0.66667,resoundingly
0.5,Technically
0.40278,bewildered
0.52778,spookily
0.375,abrupt
0.5,glucose
0.5,cello
0.5,culled
0.38889,funeral
0.25,cold-hearted
0.625,fax
0.5,secretary
0.38889,Sodden
0.375,Priggish
0.30556,lethargically
0.70833,renewal
0.48611,ankle-deep
0.5,50-million
0.75,US
0.5,third-person
0.66667,prettiest
0.51389,Written
0.5,Kendall
0.5,Ed
0.5,Decter
0.51389,Yosuke
0.55556,Saeko
0.5,invited
0.5,soiree
0.5,morsels
0.5,Millions
0.47222,heaped
0.48611,reap
0.5,Freaky
0.38889,unfairly
0.375,fabricated
0.30556,violated
0.5,targets
0.51389,raunch-fests
0.44444,unmentionables
0.5,Aussie
0.5,channels
0.48611,not-quite-dead
0.5,outage
0.5,Scooter
0.5,cards
0.77778,fascinated
0.47222,killers
0.40278,punishment
0.52778,sportsmanship
0.56944,stand-off
0.61111,trump
0.5,mid-section
0.5,molehill
0.38889,restate
0.375,knock-off
0.65278,horizons
0.25,dullness
0.5,decades-spanning
0.66667,epics
0.61111,strives
0.5,socially
0.61111,encompassing
0.5,wavers
0.54167,cellular
0.45833,dodges
0.5,screenful
0.55556,gamesmanship
0.44444,transgressive
0.41667,beast-within
0.58333,shabby
0.5,piles
0.5,Action
0.38889,peculiarly
0.5,amorality
0.5,Reyes
0.5,IQ
0.5,driver
0.5,unprovoked
0.20833,suffocate
0.55556,illumination
0.5,instances
0.40278,gloomy
0.56944,veil
0.61111,timelessness
0.51389,Mulan
0.5,Tarzan
0.41667,teenybopper
0.5,Wood
0.63889,pubescent
0.47222,scandalous
0.38889,high-strung
0.70833,satisfactorily
0.5,interpreting
0.52778,phantasms
0.55556,imagined
0.5,pasts
0.51389,cohesion
0.5,handicapped
0.5,Belgian
0.48611,waffle
0.75,helpful
0.43056,extremist
0.31944,name-calling
0.52778,calculating
0.36111,fiend
0.52778,self-promoter
0.375,Abandon
0.43056,pseudo-intellectual
0.5,billing
0.5,Burke
0.5,Monster
0.5,horns
0.47222,Due
0.33333,stodgy
0.45833,TelePrompTer
0.47222,simpleminded
0.44444,Nobody
0.51389,cared
0.36111,grayish
0.38889,last-minute
0.47222,Scream
0.33333,avarice
0.22222,witlessness
0.41667,not-so-bright
0.5,daughter
0.5,trio
0.5,criminals
0.5,Guilty
0.52778,attributable
0.63889,Schnieder
0.61111,bounces
0.5,wrists
0.5,tummy
0.5,huggers
0.5,twirling
0.5,finger
0.55556,exclamation
0.44444,wrecks
0.5,whistle
0.61111,convinced
0.22222,doltish
0.33333,skunk
0.5,odor
0.56944,fetishistic
0.52778,Pretend
0.5,werewolf
0.44444,avoiding
0.38889,disturbance
0.38889,teeny-bopper
0.52778,potboiler
0.30556,wastes
0.5,Jesus
0.41667,cut-and-paste
0.5,action-movie
0.55556,honors
0.52778,invites
0.38889,unflattering
0.5,comparisons
0.5,installments
0.47222,out-of-field
0.38889,detriment
0.54167,polemical
0.5,Globetrotters-Generals
0.5,guy-in-a-dress
0.5,cafeteria
0.5,goulash
0.41667,masturbation
0.47222,assaults
0.44444,upheaval
0.66667,April
0.5,instalment
0.58333,Independence
0.51389,bushels
0.5,Twinkie
0.5,straddle
0.33333,repetitively
0.47222,awash
0.34722,droning
0.5,Masseur
0.5,riding
0.5,Ganesh
0.34722,Wimps
0.5,off-screen
0.5,clams
0.44444,broiling
0.25,hackery
0.58333,italics
0.63889,evangelical
0.44444,boosterism
0.5,Pollyana
0.45833,retro-refitting
0.5,recall
0.44444,Nickelodeon-esque
0.5,Sommers
0.5,title-bout
0.47222,margaritas
0.5,warmed-over
0.375,desultory
0.5,girls-behaving-badly
0.72222,Jam-packed
0.31944,bruising
0.5,clocked
0.86111,Wins
0.5,vote
0.38889,Enemy
0.5,Helmer
